time,x,y,z,yaw,wp_index,wp_mode,dist_xneg,dist_xpos,dist_ypos,dist_yneg,dist_zneg,dist_zpos,emergency
1002.647,2.4100,26.0000,3.5000,3.1413,92,SCAN,0.31,0.33,0.50,3.24,0.30,0.31,True
1003.614,2.4100,26.0000,3.5000,3.1413,92,SCAN,0.31,0.34,0.50,3.21,0.31,0.31,True
1004.538,2.4100,26.0000,3.5000,3.1413,92,SCAN,0.31,0.34,0.50,3.21,0.31,0.31,True
1005.510,2.4100,26.0000,3.5000,3.1414,92,SCAN,0.31,0.32,0.50,3.19,0.31,0.30,True
1006.297,2.4100,26.0000,3.5000,3.1414,92,SCAN,0.31,0.32,0.50,3.19,0.31,0.30,True
1007.278,2.4100,26.0000,3.5000,3.1414,92,SCAN,0.30,0.33,0.50,3.19,0.31,0.30,True
1008.456,2.4100,26.0000,3.5000,3.1414,92,SCAN,0.30,0.33,0.50,3.19,0.31,0.30,True
1009.228,2.4100,26.0000,3.5000,3.1414,92,SCAN,0.30,0.33,0.50,3.19,0.31,0.30,True
1010.468,2.4100,26.0000,3.5000,3.1415,92,SCAN,0.30,0.33,0.50,3.19,0.31,0.30,True
1011.502,2.4100,26.0000,3.5000,3.1415,92,SCAN,0.31,0.32,0.50,3.20,0.30,0.30,True
1012.614,2.4100,26.0000,3.5000,3.1415,92,SCAN,0.31,0.32,0.50,3.20,0.30,0.30,True
1013.475,2.4100,26.0000,3.5000,3.1415,92,SCAN,0.31,0.32,0.51,3.20,0.30,0.30,True
1014.223,2.4100,26.0000,3.5000,3.1415,92,SCAN,0.31,0.32,0.51,3.20,0.30,0.30,True
1015.065,2.4100,26.0000,3.5000,3.1415,92,SCAN,0.31,0.33,0.50,3.20,0.32,0.30,True
1015.957,2.4100,26.0000,3.5000,3.1415,92,SCAN,0.31,0.33,0.50,3.20,0.32,0.30,True
1016.690,2.4100,26.0000,3.5000,3.1415,92,SCAN,0.30,0.32,0.51,3.20,0.30,0.30,True
1017.619,2.4100,26.0000,3.5000,3.1415,92,SCAN,0.30,0.32,0.51,3.20,0.30,0.30,True
1018.322,2.4100,26.0000,3.5000,3.1415,92,SCAN,0.30,0.32,0.51,3.19,0.31,0.30,True
1019.233,2.4100,26.0000,3.5000,3.1415,92,SCAN,0.30,0.32,0.51,3.19,0.31,0.30,True
1020.072,2.4100,26.0000,3.5000,3.1416,92,SCAN,0.31,0.33,999.00,3.19,0.31,0.30,True
1020.770,2.4100,26.0000,3.5000,3.1416,92,SCAN,0.31,0.33,999.00,3.19,0.31,0.30,True
1021.478,2.4100,26.0000,3.5000,3.1416,92,SCAN,0.30,0.32,0.51,3.18,0.31,0.30,True
1022.120,2.4100,26.0000,3.5000,3.1416,92,SCAN,0.30,0.32,0.51,3.18,0.31,0.30,True
1022.872,2.4100,26.0000,3.5000,3.1416,92,SCAN,0.30,0.32,0.50,3.18,0.30,0.30,True
1023.531,2.4100,26.0000,3.5000,3.1416,92,SCAN,0.30,0.32,0.50,3.18,0.30,0.30,True
1024.330,2.4100,26.0000,3.5000,3.1416,92,SCAN,0.31,0.33,0.51,3.19,0.30,0.30,True
1025.107,2.4100,26.0000,3.5000,3.1416,92,SCAN,0.31,0.33,0.51,3.19,0.30,0.30,True
1025.809,2.4100,26.0000,3.5000,3.1416,92,SCAN,0.30,0.33,0.51,3.19,0.31,0.30,True
1026.491,2.4100,26.0000,3.5000,3.1416,92,SCAN,0.30,0.33,0.51,3.19,0.31,0.30,True
1027.275,2.4100,26.0000,3.5000,2.5133,97,TRANSIT,0.31,0.32,0.50,3.19,0.31,0.30,False
1027.991,2.4100,26.0000,3.5000,2.1363,97,TRANSIT,0.31,0.32,0.50,3.19,0.31,0.30,False
1031.660,2.4100,26.0000,3.5000,1.9101,97,TRANSIT,0.34,0.32,999.00,1.46,0.30,0.30,False
1032.322,2.4100,26.0000,3.5000,1.7744,97,TRANSIT,0.34,0.32,999.00,1.46,0.30,0.30,False
1032.956,2.4100,26.0000,3.5000,1.6929,97,TRANSIT,0.36,0.39,0.51,1.47,0.30,0.31,False
1033.732,2.4100,26.0177,3.3000,1.6807,97,TRANSIT,0.33,0.40,0.52,4.21,0.32,0.32,False
1034.428,2.4100,26.0354,3.1000,1.6697,97,TRANSIT,0.33,0.40,0.52,4.21,0.32,0.32,False
1035.193,2.4100,26.2854,2.9000,1.6598,97,TRANSIT,0.31,0.31,999.00,0.50,0.30,0.31,False
1035.809,2.4100,26.5354,2.7000,1.6509,97,TRANSIT,0.31,0.31,999.00,0.50,0.30,0.31,False
1036.445,2.4100,26.7854,2.5000,1.6429,97,TRANSIT,0.30,0.30,999.00,0.50,0.31,0.30,False
1037.049,2.4100,27.0354,2.5000,1.6357,97,TRANSIT,0.30,0.30,999.00,0.50,0.31,0.30,False
1037.690,2.4100,27.2854,2.5000,1.6292,97,TRANSIT,0.30,0.30,999.00,0.71,999.00,0.31,False
1038.428,2.4100,27.5354,2.5000,1.6234,97,TRANSIT,0.30,0.30,999.00,0.71,999.00,0.31,False
1039.437,2.4100,27.5354,2.5000,2.2307,98,APPROACH,0.32,0.33,999.00,1.22,999.00,0.85,False
1040.164,2.4100,27.5354,2.5000,2.5950,98,APPROACH,0.32,0.33,999.00,1.22,999.00,0.85,False
1040.765,2.4100,27.5354,2.5000,2.8137,98,APPROACH,6.62,0.33,3.61,1.04,999.00,1.02,False
1041.460,2.4100,27.5354,2.5000,2.9448,98,APPROACH,6.62,0.33,3.61,1.04,999.00,1.02,False
1042.163,2.4100,27.5354,2.5000,3.0235,98,APPROACH,6.61,0.30,999.00,1.19,999.00,1.26,False
1042.775,2.1600,27.7854,2.3000,3.0353,98,APPROACH,6.61,0.30,999.00,1.19,999.00,1.26,False
1043.481,2.1600,28.0000,2.1000,3.0460,98,APPROACH,0.36,0.30,999.00,1.23,999.00,1.41,True
1044.164,2.1600,28.0000,1.9000,3.0555,98,APPROACH,0.36,0.30,999.00,1.23,999.00,1.41,True
1044.885,1.9100,28.0000,1.7000,3.0641,98,APPROACH,6.72,0.38,7.75,2.00,999.00,999.00,False
1045.506,1.6600,28.0000,1.5000,3.0719,98,APPROACH,6.72,0.38,7.75,2.00,999.00,999.00,False
1046.192,1.4100,28.0000,1.3000,3.0789,98,APPROACH,6.60,0.39,6.19,2.37,999.00,999.00,False
1046.810,1.1600,28.0000,1.2000,3.0851,98,APPROACH,6.60,0.39,6.19,2.37,999.00,999.00,False
1047.440,0.9100,28.0000,1.2000,3.0908,98,APPROACH,6.19,0.40,3.97,2.82,1.13,999.00,False
1048.012,0.6600,28.0000,1.2000,3.0959,98,APPROACH,6.19,0.40,3.97,2.82,1.13,999.00,False
1048.723,0.4100,28.0000,1.4000,3.1004,99,SCAN,5.73,0.40,3.40,3.15,1.03,999.00,False
1049.301,0.4100,28.0000,1.6000,3.1045,99,SCAN,5.73,0.40,3.40,3.15,1.03,999.00,False
1049.876,0.4100,28.0000,1.8000,3.1082,99,SCAN,5.16,0.39,4.33,3.06,1.24,999.00,False
1050.536,0.4100,28.0000,2.0000,3.1116,99,SCAN,5.16,0.39,4.33,3.06,1.24,999.00,False
1051.227,0.4100,28.0000,2.2000,3.1146,99,SCAN,5.08,0.40,6.55,2.78,999.00,999.00,False
1051.940,0.4100,28.0000,2.4000,3.1173,99,SCAN,5.08,0.40,6.55,2.78,999.00,999.00,False
1052.487,0.4100,28.0000,2.6000,3.1197,99,SCAN,4.96,0.40,999.00,2.54,999.00,999.00,False
1053.064,0.4100,28.0000,2.8000,3.1219,99,SCAN,4.96,0.40,999.00,2.54,999.00,999.00,False
1053.626,0.4100,28.0000,3.0000,3.1239,99,SCAN,4.76,0.40,999.00,2.29,999.00,999.00,False
1054.227,0.4100,28.0000,3.2000,3.1256,99,SCAN,4.76,0.40,999.00,2.29,999.00,999.00,False
1055.167,0.4100,28.0000,3.2000,2.5037,100,RETREAT,4.23,0.40,999.00,2.05,999.00,999.00,False
1055.702,0.4100,28.0000,3.2000,2.1305,100,RETREAT,4.23,0.40,999.00,2.05,999.00,999.00,False
1056.450,0.4100,28.0000,3.2000,1.9066,100,RETREAT,2.57,3.98,999.00,0.52,999.00,999.00,False
1056.988,0.4100,28.0000,3.2000,1.7723,100,RETREAT,2.57,3.98,999.00,0.52,999.00,999.00,False
1057.553,0.4100,28.0000,3.2000,1.6917,100,RETREAT,3.54,4.15,999.00,0.51,999.00,999.00,False
1058.222,0.6600,28.0000,3.0000,1.6796,100,RETREAT,3.54,4.15,999.00,0.51,999.00,999.00,False
1058.913,0.9100,28.0000,2.8000,1.6687,100,RETREAT,3.81,2.46,999.00,0.51,999.00,999.00,False
1059.534,1.1600,28.0000,2.6000,1.6589,100,RETREAT,3.81,2.46,999.00,0.51,999.00,999.00,False
1060.444,1.4100,28.0000,2.5000,1.6501,100,RETREAT,4.79,2.86,999.00,2.35,999.00,999.00,False
1060.997,1.6600,28.0000,2.5000,1.6422,100,RETREAT,4.79,2.86,999.00,2.35,999.00,999.00,False
1061.630,1.9100,28.0000,2.5000,1.6351,100,RETREAT,5.31,2.77,999.00,2.30,999.00,999.00,False
1062.170,2.1600,28.0000,2.5000,1.6286,100,RETREAT,5.31,2.77,999.00,2.30,999.00,999.00,False
1063.199,2.1600,28.0000,2.5000,0.9772,101,APPROACH,6.40,1.58,999.00,2.02,999.00,999.00,False
1066.643,2.1600,28.0000,2.5000,0.5863,101,APPROACH,6.40,1.58,999.00,2.02,999.00,999.00,False
1067.156,2.1600,28.0000,2.5000,0.3518,101,APPROACH,0.50,1.90,999.00,2.22,999.00,999.00,False
1067.683,2.1600,28.0000,2.5000,0.2111,101,APPROACH,0.50,1.90,999.00,2.22,999.00,999.00,False
1068.377,2.1600,28.0000,2.5000,0.1266,101,APPROACH,0.46,1.94,999.00,2.21,999.00,999.00,False
1068.976,2.4100,28.0000,2.3000,0.1140,101,APPROACH,0.46,1.94,999.00,2.21,999.00,999.00,False
1069.493,2.6600,28.0000,2.1000,0.1026,101,APPROACH,0.43,0.99,999.00,1.78,999.00,1.27,False
1069.989,2.9100,28.0000,1.9000,0.0923,101,APPROACH,0.43,0.99,999.00,1.78,999.00,1.27,False
1070.516,3.1600,28.0000,1.7000,0.0831,101,APPROACH,0.43,1.18,999.00,1.88,999.00,1.38,False
1071.108,3.4100,28.0000,1.5000,0.0748,101,APPROACH,0.43,1.18,999.00,1.88,999.00,1.38,False
1071.880,3.6100,28.0000,1.7000,0.0673,102,SCAN,0.44,1.37,2.57,1.99,999.00,1.40,False
1072.403,3.6100,28.0000,1.9000,0.0606,102,SCAN,0.44,1.37,2.57,1.99,999.00,1.40,False
1072.987,3.6100,28.0000,2.1000,0.0545,102,SCAN,0.43,0.87,0.51,0.50,999.00,0.97,False
1073.613,3.6100,28.0000,2.3000,0.0491,102,SCAN,0.43,0.87,0.51,0.50,999.00,0.97,False
1074.128,3.6100,28.0000,2.5000,0.0442,102,SCAN,0.42,0.42,0.50,0.50,999.00,0.60,False
1074.736,3.6100,28.0000,2.7000,0.0397,102,SCAN,0.42,0.42,0.50,0.50,999.00,0.60,False
1075.253,3.6100,28.0000,2.9000,0.0358,102,SCAN,0.40,0.33,0.51,0.50,999.00,0.30,False
1075.761,3.6100,28.0000,3.1000,0.0322,102,SCAN,0.40,0.33,0.51,0.50,999.00,0.30,False
1076.383,3.6100,28.0000,3.3000,0.0290,102,SCAN,0.32,0.30,0.51,0.51,999.00,0.30,False
1077.106,3.6100,28.0000,3.3000,0.6457,103,RETREAT,0.30,0.31,0.50,0.50,0.30,0.30,False
1077.661,3.6100,28.0000,3.3000,1.0157,103,RETREAT,0.30,0.31,0.50,0.50,0.30,0.30,False
1078.384,3.6100,28.0000,3.3000,1.2378,103,RETREAT,0.30,0.30,0.50,0.50,0.30,0.30,False
1078.956,3.6100,28.0000,3.3000,1.3710,103,RETREAT,0.30,0.30,0.50,0.50,0.30,0.30,False
1079.508,3.6100,28.0000,3.3000,1.4509,103,RETREAT,0.31,0.30,0.50,0.50,0.31,0.30,False
1080.110,3.3600,28.0000,3.1000,1.4629,103,RETREAT,0.30,0.31,0.50,0.51,999.00,0.30,False
1080.630,3.1100,28.0000,2.9000,1.4737,103,RETREAT,0.30,0.31,0.50,0.51,999.00,0.30,False
1081.149,2.8600,28.0000,2.7000,1.4834,103,RETREAT,0.30,0.30,0.50,0.50,999.00,0.41,False
1081.889,2.6100,28.2500,2.5000,1.4921,104,TRANSIT,0.31,0.31,0.51,0.51,999.00,0.88,False
1082.406,2.4100,28.5000,2.5000,1.5000,104,TRANSIT,0.31,0.31,0.51,0.51,999.00,0.88,False
1082.922,2.4100,28.7500,2.5000,1.5071,104,TRANSIT,0.30,1.70,999.00,2.04,999.00,999.00,False
1083.448,2.4100,29.0000,2.5000,1.5135,104,TRANSIT,0.30,1.70,999.00,2.04,999.00,999.00,False
1084.003,2.4100,29.2500,2.5000,1.5192,104,TRANSIT,6.73,2.27,999.00,2.68,999.00,999.00,False
1084.649,2.4100,29.5000,2.5000,1.5243,104,TRANSIT,6.73,2.27,999.00,2.68,999.00,999.00,False
1085.168,2.4100,29.7500,2.5000,1.5290,104,TRANSIT,6.73,2.27,999.00,3.20,999.00,999.00,False
1085.885,2.4100,29.7500,2.5000,2.1740,105,APPROACH,6.73,2.28,999.00,3.48,999.00,999.00,False
1086.392,2.4100,29.7500,2.5000,2.5611,105,APPROACH,6.73,2.28,999.00,3.48,999.00,999.00,False
1086.927,2.4100,29.7500,2.5000,2.7933,105,APPROACH,6.72,1.87,999.00,3.56,999.00,999.00,False
1087.689,2.4100,29.7500,2.5000,2.9326,105,APPROACH,6.72,1.87,999.00,3.56,999.00,999.00,False
1088.295,2.4100,29.7500,2.5000,3.0162,105,APPROACH,6.64,0.34,999.00,3.22,999.00,999.00,False
1088.872,2.1600,30.0000,2.3000,3.0287,105,APPROACH,6.64,0.34,999.00,3.22,999.00,999.00,False
1089.413,1.9100,30.0000,2.1000,3.0400,105,APPROACH,6.75,0.38,999.00,3.17,999.00,999.00,False
1089.953,1.6600,30.0000,1.9000,3.0502,105,APPROACH,6.75,0.38,999.00,3.17,999.00,999.00,False
1090.616,1.4100,30.0000,1.7000,3.0593,105,APPROACH,6.49,0.38,7.76,3.85,999.00,999.00,False
1091.154,1.1600,30.0000,1.5000,3.0675,105,APPROACH,6.49,0.38,7.76,3.85,999.00,999.00,False
1091.796,0.9100,30.0000,1.3000,3.0750,105,APPROACH,6.12,0.39,6.36,4.42,999.00,999.00,False
1092.427,0.6600,30.0000,1.2000,3.0816,105,APPROACH,6.12,0.39,6.36,4.42,999.00,999.00,False
1093.117,0.4100,30.0000,1.4000,3.0876,106,SCAN,5.70,0.40,3.96,4.78,1.12,999.00,False
1093.673,0.4100,30.0000,1.6000,3.0930,106,SCAN,5.70,0.40,3.96,4.78,1.12,999.00,False
1094.397,0.4100,30.0000,1.8000,3.0979,106,SCAN,5.17,0.41,4.32,4.84,1.25,999.00,False
1094.947,0.4100,30.0000,2.0000,3.1022,106,SCAN,5.17,0.41,4.32,4.84,1.25,999.00,False
1095.616,0.4100,30.0000,2.2000,3.1062,106,SCAN,5.09,0.40,6.71,4.61,999.00,999.00,False
1096.161,0.4100,30.0000,2.4000,3.1097,106,SCAN,5.09,0.40,6.71,4.61,999.00,999.00,False
1096.698,0.4100,30.0000,2.6000,3.1129,106,SCAN,4.97,0.41,999.00,4.34,999.00,999.00,False
1097.422,0.4100,30.0000,2.8000,3.1158,106,SCAN,4.97,0.41,999.00,4.34,999.00,999.00,False
1098.017,0.4100,30.0000,3.0000,3.1184,106,SCAN,4.76,0.40,999.00,4.08,999.00,999.00,False
1098.555,0.4100,30.0000,3.2000,3.1207,106,SCAN,4.76,0.40,999.00,4.08,999.00,999.00,False
1102.132,0.4100,30.0000,3.2000,2.5007,107,RETREAT,4.54,0.40,999.00,3.83,999.00,999.00,False
1103.364,0.4100,30.0000,3.2000,2.1288,107,RETREAT,4.54,0.40,999.00,3.83,999.00,999.00,False
1104.385,0.4100,30.0000,3.2000,1.9056,107,RETREAT,4.19,3.97,999.00,0.54,999.00,999.00,False
1105.205,0.4100,30.0000,3.2000,1.7717,107,RETREAT,4.19,3.97,999.00,0.54,999.00,999.00,False
1106.648,0.4100,30.0000,3.2000,1.6913,107,RETREAT,4.32,4.16,999.00,0.50,999.00,999.00,False
1107.702,0.6600,30.0000,3.0000,1.6793,107,RETREAT,4.32,4.16,999.00,0.50,999.00,999.00,False
1108.636,0.9100,30.0000,2.8000,1.6684,107,RETREAT,4.33,4.18,999.00,4.17,999.00,999.00,False
1109.665,1.1600,30.0000,2.6000,1.6587,107,RETREAT,4.33,4.18,999.00,4.17,999.00,999.00,False
1110.642,1.4100,30.0000,2.5000,1.6499,107,RETREAT,5.17,3.82,999.00,4.32,999.00,999.00,False
1111.674,1.6600,30.0000,2.5000,1.6420,107,RETREAT,5.17,3.82,999.00,4.32,999.00,999.00,False
1112.521,1.9100,30.0000,2.5000,1.6348,107,RETREAT,5.86,3.37,999.00,4.32,999.00,999.00,False
1113.494,2.1600,30.0000,2.5000,1.6284,107,RETREAT,5.86,3.37,999.00,4.32,999.00,999.00,False
1114.550,2.1600,30.0000,2.5000,0.9771,108,APPROACH,6.31,2.82,999.00,4.09,999.00,999.00,False
1115.503,2.1600,30.0000,2.5000,0.5862,108,APPROACH,6.31,2.82,999.00,4.09,999.00,999.00,False
1116.530,2.1600,30.0000,2.5000,0.3517,108,APPROACH,0.49,1.91,999.00,3.24,999.00,999.00,False
1117.562,2.1600,30.0000,2.5000,0.2110,108,APPROACH,0.49,1.91,999.00,3.24,999.00,999.00,False
1118.445,2.1600,30.0000,2.5000,0.1266,108,APPROACH,0.45,2.27,999.00,4.39,999.00,999.00,False
1119.417,2.4100,30.0000,2.3000,0.1140,108,APPROACH,0.45,2.27,999.00,4.39,999.00,999.00,False
1120.442,2.6600,30.0000,2.1000,0.1026,108,APPROACH,0.44,2.26,999.00,4.25,999.00,999.00,False
1121.398,2.9100,30.0000,1.9000,0.0923,108,APPROACH,0.44,2.26,999.00,4.25,999.00,999.00,False
1122.176,3.1600,30.0000,1.7000,0.0831,108,APPROACH,0.44,1.95,999.00,4.53,999.00,999.00,False
1123.097,3.4100,30.0000,1.5000,0.0748,108,APPROACH,0.44,1.95,999.00,4.53,999.00,999.00,False
1124.532,3.6100,30.0000,1.7000,0.0673,109,SCAN,0.43,1.54,999.00,4.80,999.00,999.00,False
1125.292,3.6100,30.0000,1.9000,0.0606,109,SCAN,0.43,1.54,999.00,4.80,999.00,999.00,False
1126.110,3.6100,30.0000,2.1000,0.0545,109,SCAN,0.43,1.08,0.50,0.50,999.00,0.97,False
1126.926,3.6100,30.0000,2.3000,0.0491,109,SCAN,0.43,1.08,0.50,0.50,999.00,0.97,False
1127.743,3.6100,30.0000,2.5000,0.0442,109,SCAN,0.42,0.98,0.50,0.50,999.00,0.63,False
1128.653,3.6100,30.0000,2.7000,0.0397,109,SCAN,0.42,0.98,0.50,0.50,999.00,0.63,False
1129.472,3.6100,30.0000,2.9000,0.0358,109,SCAN,0.42,0.75,0.51,0.50,999.00,0.30,False
1130.447,3.6100,30.0000,3.1000,0.0322,109,SCAN,0.42,0.75,0.51,0.50,999.00,0.30,False
1131.329,3.6100,30.0000,3.3000,0.0290,109,SCAN,0.42,0.54,0.50,0.51,999.00,0.30,False
1132.147,3.6100,30.0000,3.3000,0.6457,110,RETREAT,0.41,0.41,0.50,0.50,0.32,0.30,False
1132.814,3.6100,30.0000,3.3000,1.0157,110,RETREAT,0.41,0.41,0.50,0.50,0.32,0.30,False
1133.540,3.6100,30.0000,3.3000,1.2378,110,RETREAT,0.43,0.30,0.50,0.51,0.30,0.30,False
1137.371,3.6100,30.0000,3.3000,1.3710,110,RETREAT,0.43,0.30,0.50,0.51,0.30,0.30,False
1138.153,3.6100,30.0000,3.3000,1.4509,110,RETREAT,0.34,0.31,0.50,0.50,0.33,0.30,False
1139.051,3.3600,30.0000,3.1000,1.4629,110,RETREAT,0.34,0.31,0.50,0.50,0.33,0.30,False
1139.769,3.1100,30.0000,2.9000,1.4737,110,RETREAT,0.30,0.47,0.50,0.50,999.00,0.30,False
1140.580,2.8600,30.0000,2.7000,1.4834,110,RETREAT,0.30,0.47,0.50,0.50,999.00,0.30,False
1141.776,2.6100,30.2500,2.5000,1.4921,111,TRANSIT,0.31,1.35,0.51,0.50,999.00,0.90,False
1142.459,2.4100,30.5000,2.5000,1.5000,111,TRANSIT,0.31,1.35,0.51,0.50,999.00,0.90,False
1143.148,2.4100,30.7500,2.5000,1.5071,111,TRANSIT,0.30,2.05,999.00,4.17,999.00,999.00,False
1143.862,2.4100,31.0000,2.5000,1.5135,111,TRANSIT,0.30,2.05,999.00,4.17,999.00,999.00,False
1144.509,2.4100,31.2500,2.5000,1.5192,111,TRANSIT,6.75,2.27,999.00,4.74,999.00,999.00,False
1145.151,2.4100,31.5000,2.5000,1.5243,111,TRANSIT,6.75,2.27,999.00,4.74,999.00,999.00,False
1145.782,2.4100,31.7500,2.5000,1.5290,111,TRANSIT,6.74,2.27,999.00,5.27,999.00,999.00,False
1146.800,2.4100,31.7500,2.5000,2.1740,112,APPROACH,6.74,2.27,999.00,5.48,999.00,999.00,False
1147.550,2.4100,31.7500,2.5000,2.5611,112,APPROACH,6.74,2.27,999.00,5.48,999.00,999.00,False
1148.375,2.4100,31.7500,2.5000,2.7933,112,APPROACH,999.00,2.40,999.00,5.87,999.00,999.00,False
1149.205,2.4100,31.7500,2.5000,2.9326,112,APPROACH,999.00,2.40,999.00,5.87,999.00,999.00,False
1149.854,2.4100,31.7500,2.5000,3.0162,112,APPROACH,6.63,0.34,999.00,5.22,999.00,999.00,False
1150.465,2.1600,32.0000,2.3000,3.0287,112,APPROACH,6.63,0.34,999.00,5.22,999.00,999.00,False
1151.181,1.9100,32.0000,2.1000,3.0400,112,APPROACH,6.74,0.38,999.00,5.01,999.00,999.00,False
1151.792,1.6600,32.0000,1.9000,3.0502,112,APPROACH,6.74,0.38,999.00,5.01,999.00,999.00,False
1152.417,1.4100,32.0000,1.7000,3.0593,112,APPROACH,6.48,0.38,7.76,5.84,999.00,999.00,False
1153.024,1.1600,32.0000,1.5000,3.0675,112,APPROACH,6.48,0.38,7.76,5.84,999.00,999.00,False
1153.623,0.9100,32.0000,1.3000,3.0750,112,APPROACH,6.11,0.38,6.35,6.23,999.00,999.00,False
1154.298,0.6600,32.0000,1.2000,3.0816,112,APPROACH,6.11,0.38,6.35,6.23,999.00,999.00,False
1155.179,0.4100,32.0000,1.4000,3.0876,113,SCAN,5.71,0.39,4.12,6.59,1.13,999.00,False
1155.810,0.4100,32.0000,1.6000,3.0930,113,SCAN,5.71,0.39,4.12,6.59,1.13,999.00,False
1156.448,0.4100,32.0000,1.8000,3.0979,113,SCAN,5.17,0.39,4.84,6.63,1.23,999.00,False
1157.181,0.4100,32.0000,2.0000,3.1022,113,SCAN,5.17,0.39,4.84,6.63,1.23,999.00,False
1158.029,0.4100,32.0000,2.2000,3.1062,113,SCAN,5.10,0.40,6.70,6.40,999.00,999.00,False
1158.674,0.4100,32.0000,2.4000,3.1097,113,SCAN,5.10,0.40,6.70,6.40,999.00,999.00,False
1159.280,0.4100,32.0000,2.6000,3.1129,113,SCAN,4.96,0.40,999.00,6.15,999.00,999.00,False
1159.874,0.4100,32.0000,2.8000,3.1158,113,SCAN,4.96,0.40,999.00,6.15,999.00,999.00,False
1160.472,0.4100,32.0000,3.0000,3.1184,113,SCAN,4.75,0.40,999.00,5.88,999.00,999.00,False
1161.148,0.4100,32.0000,3.2000,3.1207,113,SCAN,4.75,0.40,999.00,5.88,999.00,999.00,False
1162.047,0.4100,32.0000,3.2000,2.5007,114,RETREAT,4.55,0.40,999.00,5.64,999.00,999.00,False
1162.734,0.4100,32.0000,3.2000,2.1288,114,RETREAT,4.55,0.40,999.00,5.64,999.00,999.00,False
1163.382,0.4100,32.0000,3.2000,1.9056,114,RETREAT,4.43,999.00,999.00,0.53,999.00,999.00,False
1164.034,0.4100,32.0000,3.2000,1.7717,114,RETREAT,4.43,999.00,999.00,0.53,999.00,999.00,False
1164.629,0.4100,32.0000,3.2000,1.6913,114,RETREAT,4.41,4.16,999.00,6.06,999.00,999.00,False
1165.176,0.6600,32.0000,3.0000,1.6793,114,RETREAT,4.41,4.16,999.00,6.06,999.00,999.00,False
1165.734,0.9100,32.0000,2.8000,1.6684,114,RETREAT,4.41,4.19,999.00,6.16,999.00,999.00,False
1166.386,1.1600,32.0000,2.6000,1.6587,114,RETREAT,4.41,4.19,999.00,6.16,999.00,999.00,False
1167.057,1.4100,32.0000,2.5000,1.6499,114,RETREAT,5.17,3.83,999.00,6.38,999.00,999.00,False
1167.795,1.6600,32.0000,2.5000,1.6420,114,RETREAT,5.17,3.83,999.00,6.38,999.00,999.00,False
1168.385,1.9100,32.0000,2.5000,1.6348,114,RETREAT,5.87,3.38,999.00,6.40,999.00,999.00,False
1171.960,2.1600,32.0000,2.5000,1.6284,114,RETREAT,5.87,3.38,999.00,6.40,999.00,999.00,False
1172.710,2.1600,32.0000,2.5000,0.9771,115,APPROACH,6.31,2.82,999.00,6.13,999.00,999.00,False
1173.321,2.1600,32.0000,2.5000,0.5862,115,APPROACH,6.31,2.82,999.00,6.13,999.00,999.00,False
1173.961,2.1600,32.0000,2.5000,0.3517,115,APPROACH,0.51,1.90,999.00,3.24,999.00,999.00,False
1174.585,2.1600,32.0000,2.5000,0.2110,115,APPROACH,0.51,1.90,999.00,3.24,999.00,999.00,False
1175.317,2.1600,32.0000,2.5000,0.1266,115,APPROACH,0.46,2.26,999.00,6.68,999.00,999.00,False
1175.962,2.4100,32.0000,2.3000,0.1140,115,APPROACH,0.46,2.26,999.00,6.68,999.00,999.00,False
1176.534,2.6600,32.0000,2.1000,0.1026,115,APPROACH,0.43,2.42,999.00,6.77,999.00,999.00,False
1177.142,2.9100,32.0000,1.9000,0.0923,115,APPROACH,0.43,2.42,999.00,6.77,999.00,999.00,False
1177.708,3.1600,32.0000,1.7000,0.0831,115,APPROACH,0.44,2.01,999.00,6.94,999.00,999.00,False
1178.321,3.4100,32.0000,1.5000,0.0748,115,APPROACH,0.44,2.01,999.00,6.94,999.00,999.00,False
1179.137,3.6100,32.0000,1.7000,0.0673,116,SCAN,0.42,1.40,999.00,0.53,1.34,999.00,False
1179.643,3.6100,32.0000,1.9000,0.0606,116,SCAN,0.42,1.40,999.00,0.53,1.34,999.00,False
1180.172,3.6100,32.0000,2.1000,0.0545,116,SCAN,0.42,1.16,999.00,0.50,999.00,1.26,False
1180.715,3.6100,32.0000,2.3000,0.0491,116,SCAN,0.42,1.16,999.00,0.50,999.00,1.26,False
1181.330,3.6100,32.0000,2.5000,0.0442,116,SCAN,0.43,1.06,999.00,0.50,999.00,0.82,False
1181.963,3.6100,32.0000,2.7000,0.0397,116,SCAN,0.43,1.06,999.00,0.50,999.00,0.82,False
1182.754,3.6100,32.0000,2.9000,0.0358,116,SCAN,0.42,0.98,999.00,0.51,999.00,0.40,False
1183.326,3.6100,32.0000,3.1000,0.0322,116,SCAN,0.42,0.98,999.00,0.51,999.00,0.40,False
1183.965,3.6100,32.0000,3.3000,0.0290,116,SCAN,0.41,0.75,999.00,0.50,999.00,0.30,False
1184.710,3.6100,32.0000,3.3000,0.6457,117,RETREAT,0.42,0.64,999.00,0.51,999.00,0.31,False
1185.325,3.6100,32.0000,3.3000,1.0157,117,RETREAT,0.42,0.64,999.00,0.51,999.00,0.31,False
1185.844,3.6100,32.0000,3.3000,1.2378,117,RETREAT,0.45,0.52,999.00,0.50,999.00,0.30,False
1186.371,3.6100,32.0000,3.3000,1.3710,117,RETREAT,0.45,0.52,999.00,0.50,999.00,0.30,False
